customer_id,date_account_opened,gender
customer_3558,2021-11-28,Male
customer_3559,2021-11-24,Female
customer_3560,2021-11-19,Male
customer_3561,2021-11-17,Female
customer_3562,2021-10-11,Female
customer_3563,2020-10-01,Male
customer_3564,2018-10-01,Female
customer_3565,2021-11-03,Female
customer_3566,2019-05-27,Female
customer_3567,2017-05-02,Female
customer_3568,2021-11-17,Male
customer_3569,2020-10-13,Female
customer_3570,2021-05-31,Male
customer_3571,2021-11-12,Female
customer_3572,2021-08-19,Female
customer_3573,2019-05-17,Female
customer_3574,2020-10-01,Female
customer_3575,2021-10-06,Female
customer_3576,2021-05-07,Female
customer_3577,2021-01-16,Female
customer_3578,2020-06-26,Female
customer_3579,2021-11-13,Male
customer_3580,2019-12-06,Female
customer_3581,2018-10-16,Male
customer_3582,2017-09-12,Female
customer_3583,2021-11-01,Female
customer_3584,2021-11-26,Male
customer_3585,2021-11-30,Male
customer_3586,2021-11-07,Female
customer_3587,2016-07-18,Female
customer_3588,2021-09-13,Female
customer_3589,2020-06-15,Male
customer_3590,2017-08-22,Female
customer_3591,2021-09-18,Female
customer_3592,2021-01-02,Female
customer_3593,2021-11-09,Female
customer_3594,2021-11-05,Male
customer_3595,2021-02-08,Female
customer_3596,2021-03-28,Male
customer_3597,2020-06-17,Female
customer_3598,2020-02-20,Male
customer_3599,2019-11-02,Male
customer_3600,2021-11-22,Female
customer_3601,2021-11-03,Female
customer_3602,2019-08-18,Female
customer_3603,2020-09-26,Female
customer_3604,2021-11-15,Male
customer_3605,2020-09-18,Male
customer_3606,2020-10-24,Male
customer_3607,2021-11-07,Male
customer_3608,2019-09-01,Female
customer_3609,2021-11-09,Female
customer_3610,2019-05-15,Male
customer_3611,2020-02-14,Female
customer_3612,2021-01-02,Female
customer_3613,2021-11-29,Male
customer_3614,2021-10-10,Female
customer_3615,2021-10-25,Male
customer_3616,2018-12-28,Female
customer_3617,2021-11-18,Female
customer_3618,2021-10-11,Male
customer_3619,2021-11-09,Male
customer_3620,2020-01-30,Male
customer_3621,2021-11-24,Male
customer_3622,2019-04-16,Male
customer_3623,2021-11-20,Male
customer_3624,2017-02-25,Female
customer_3625,2016-01-15,Male
customer_3626,2021-11-09,Female
customer_3627,2021-10-13,Female
customer_3628,2021-11-25,Female
customer_3629,2021-11-29,Female
customer_3630,2021-11-13,Female
customer_3631,2021-11-01,Male
customer_3632,2019-01-11,Male
customer_3633,2021-10-06,Male
customer_3634,2021-11-20,Male
customer_3635,2021-11-15,Female
customer_3636,2021-08-31,Male
customer_3637,2018-06-07,Male
customer_3638,2020-10-01,Male
customer_3639,2021-11-24,Female
customer_3640,2017-09-17,Male
customer_3641,2021-09-27,Male
customer_3642,2021-11-27,Male
customer_3643,2021-07-13,Female
customer_3644,2021-11-12,Male
customer_3645,2021-10-07,Male
customer_3646,2021-11-01,Female
customer_3647,2020-05-14,Male
customer_3648,2021-11-06,Male
customer_3649,2018-12-17,Female
customer_3650,2021-11-21,Male
customer_3651,2021-11-01,Female
customer_3652,2021-11-07,Male
customer_3653,2021-11-20,Male
customer_3654,2021-11-04,Male
customer_3655,2021-11-12,Female
customer_3656,2019-08-01,Female
customer_3657,2017-07-08,Male
customer_3658,2021-11-20,Male
customer_3659,2017-07-14,Female
customer_3660,2017-09-19,Male
customer_3661,2021-08-22,Male
customer_3662,2018-06-07,Male
customer_3663,2021-11-26,Female
customer_3664,2020-10-14,Female
customer_3665,2021-11-26,Male
customer_3666,2019-08-09,Male
customer_3667,2020-11-22,Female
customer_3668,2020-09-13,Male
customer_3669,2021-10-17,Male
customer_3670,2018-11-03,Female
customer_3671,2020-05-09,Female
customer_3672,2019-08-13,Male
customer_3673,2021-11-08,Male
customer_3674,2021-07-04,Female
customer_3675,2019-06-20,Female
customer_3676,2021-11-28,Female
customer_3677,2021-11-10,Female
customer_3678,2020-11-20,Female
customer_3679,2020-05-15,Female
customer_3680,2021-06-02,Male
customer_3681,2020-03-28,Female
customer_3682,2021-11-19,Male
customer_3683,2021-11-12,Female
customer_3684,2021-11-28,Male
customer_3685,2020-10-14,Male
customer_3686,2021-11-23,Male
customer_3687,2021-11-25,Female
customer_3688,2020-05-19,Male
customer_3689,2021-11-28,Female
customer_3690,2021-11-04,Male
customer_3691,2021-05-06,Female
customer_3692,2019-06-16,Female
customer_3693,2021-10-21,Male
customer_3694,2021-11-16,Female
customer_3695,2020-05-12,Female
customer_3696,2021-10-31,Female
customer_3697,2021-11-01,Male
customer_3698,2019-11-22,Male
customer_3699,2021-10-31,Female
customer_3700,2021-11-10,Male
customer_3701,2021-11-19,Female
customer_3702,2018-03-05,Female
customer_3703,2016-08-03,Female
customer_3704,2019-01-01,Female
customer_3705,2021-09-20,Male
customer_3706,2020-05-07,Male
customer_3707,2019-06-23,Male
customer_3708,2021-11-27,Female
customer_3709,2018-04-07,Female
customer_3710,2021-10-31,Female
customer_3711,2021-11-13,Female
customer_3712,2018-09-29,Female
customer_3713,2021-05-04,Male
customer_3714,2021-11-16,Male
customer_3715,2021-11-26,Male
customer_3716,2018-07-09,Female
customer_3717,2018-08-29,Female
customer_3718,2021-11-26,Female
customer_3719,2017-11-10,Female
customer_3720,2019-12-09,Female
customer_3721,2020-06-13,Female
customer_3722,2021-11-02,Male
customer_3723,2020-04-17,Female
customer_3724,2021-08-14,Male
customer_3725,2021-01-31,Female
customer_3726,2019-06-11,Female
customer_3727,2021-11-27,Female
customer_3728,2021-11-13,Female
customer_3729,2021-05-31,Female
customer_3730,2021-11-18,Female
customer_3731,2021-10-27,Female
customer_3732,2021-10-13,Male
customer_3733,2021-11-02,Male
customer_3734,2021-11-01,Male
customer_3735,2021-11-13,Female
customer_3736,2021-01-20,Male
customer_3737,2021-07-20,Male
customer_3738,2021-11-05,Male
customer_3739,2020-08-11,Male
customer_3740,2016-04-25,Female
customer_3741,2021-11-25,Female
customer_3742,2021-11-05,Male
customer_3743,2021-11-05,Male
customer_3744,2019-08-21,Female
customer_3745,2020-12-20,Male
customer_3746,2021-11-20,Male
customer_3747,2021-03-14,Female
customer_3748,2021-11-05,Male
customer_3749,2020-03-22,Female
customer_3750,2021-11-03,Female
customer_3751,2020-10-02,Male
customer_3752,2021-10-12,Male
customer_3753,2020-11-20,Male
customer_3754,2021-11-02,Female
customer_3755,2021-05-16,Male
customer_3756,2019-09-20,Female
customer_3757,2018-04-29,Male
customer_3758,2021-10-24,Male
customer_3759,2021-01-24,Male
customer_3760,2020-05-23,Female
customer_3761,2020-11-08,Female
customer_3762,2021-11-26,Male
customer_3763,2021-11-10,Male
customer_3764,2021-11-17,Female
customer_3765,2020-09-09,Male
customer_3766,2021-11-17,Female
customer_3767,2021-11-20,Female
customer_3768,2020-10-15,Male
customer_3769,2021-11-21,Male
customer_3770,2019-06-28,Female
customer_3771,2021-11-15,Female
customer_3772,2021-11-24,Male
customer_3773,2021-11-23,Female
customer_3774,2021-10-02,Male
customer_3775,2021-11-12,Male
customer_3776,2021-11-16,Female
customer_3777,2021-10-19,Male
customer_3778,2019-03-11,Female
customer_3779,2021-11-22,Female
customer_3780,2021-08-10,Male
customer_3781,2018-05-19,Female
customer_3782,2020-09-18,Male
customer_3783,2018-11-14,Female
customer_3784,2021-11-27,Female
customer_3785,2021-11-25,Female
customer_3786,2018-07-09,Female
customer_3787,2021-05-13,Male
customer_3788,2018-11-03,Male
customer_3789,2021-05-16,Female
customer_3790,2021-03-08,Male
customer_3791,2021-07-02,Female
customer_3792,2016-09-14,Female
customer_3793,2018-10-14,Female
customer_3794,2021-11-28,Female
customer_3795,2021-11-17,Female
customer_3796,2021-11-02,Female
customer_3797,2021-11-13,Female
customer_3798,2021-11-16,Female
customer_3799,2017-06-20,Female
customer_3800,2021-01-02,Female
customer_3801,2020-07-19,Female
customer_3802,2021-11-29,Female
customer_3803,2021-10-24,Male
customer_3804,2020-02-12,Male
customer_3805,2021-06-14,Male
customer_3806,2020-06-11,Male
customer_3807,2021-11-02,Female
customer_3808,2021-11-24,Male
customer_3809,2019-05-31,Female
customer_3810,2019-12-28,Female
customer_3811,2021-09-17,Male
customer_3812,2019-10-12,Female
customer_3813,2021-11-27,Female
customer_3814,2021-06-08,Male
customer_3815,2020-04-09,Male
customer_3816,2021-11-19,Female
customer_3817,2020-03-22,Female
customer_3818,2021-03-02,Female
customer_3819,2021-08-02,Female
customer_3820,2021-11-08,Female
customer_3821,2021-11-28,Female
customer_3822,2021-11-08,Female
customer_3823,2021-11-08,Female
customer_3824,2021-01-18,Male
customer_3825,2021-11-02,Male
customer_3826,2021-11-14,Female
customer_3827,2021-10-23,Female
customer_3828,2021-10-08,Male
customer_3829,2016-11-23,Female
customer_3830,2016-06-18,Male
customer_3831,2021-11-22,Female
customer_3832,2020-12-08,Female
customer_3833,2021-08-07,Male
customer_3834,2021-02-20,Male
customer_3835,2019-10-12,Male
customer_3836,2018-06-10,Female
customer_3837,2021-08-18,Female
customer_3838,2021-02-05,Male
customer_3839,2021-07-06,Male
customer_3840,2021-11-05,Male
customer_3841,2021-11-26,Male
customer_3842,2019-10-15,Female
customer_3843,2021-11-12,Male
customer_3844,2021-02-02,Female
customer_3845,2021-11-02,Female
customer_3846,2021-10-01,Male
customer_3847,2020-03-20,Male
customer_3848,2018-11-22,Female
customer_3849,2017-10-21,Female
customer_3850,2021-10-29,Male
customer_3851,2021-11-01,Female
customer_3852,2019-04-11,Male
customer_3853,2021-03-01,Male
customer_3854,2021-11-05,Female
customer_3855,2021-11-22,Female
customer_3856,2021-11-26,Female
customer_3857,2021-11-26,Male
customer_3858,2019-02-20,Female
customer_3859,2019-04-29,Female
customer_3860,2020-08-01,Female
customer_3861,2019-01-06,Female
customer_3862,2021-06-27,Male
customer_3863,2021-11-03,Male
customer_3864,2020-10-21,Female
customer_3865,2019-04-29,Male
customer_3866,2021-11-15,Female
customer_3867,2021-05-22,Female
customer_3868,2021-11-16,Female
customer_3869,2019-10-04,Female
customer_3870,2017-04-25,Female
customer_3871,2021-11-12,Male
customer_3872,2021-03-27,Female
customer_3873,2021-11-14,Male
customer_3874,2019-11-08,Male
customer_3875,2021-11-25,Female
customer_3876,2021-06-08,Female
customer_3877,2021-11-22,Female
customer_3878,2021-11-01,Male
customer_3879,2021-09-09,Female
customer_3880,2016-06-24,Female
customer_3881,2018-02-01,Female
customer_3882,2021-05-25,Female
customer_3883,2021-11-06,Male
customer_3884,2021-11-19,Female
customer_3885,2021-11-20,Male
customer_3886,2021-11-25,Female
customer_3887,2021-11-24,Male
customer_3888,2021-11-19,Male
customer_3889,2021-11-04,Male
customer_3890,2021-07-17,Female
customer_3891,2021-11-07,Male
customer_3892,2018-06-17,Female
customer_3893,2021-11-15,Female
customer_3894,2021-11-06,Male
customer_3895,2021-11-01,Female
customer_3896,2021-11-04,Female
customer_3897,2021-11-05,Female
customer_3898,2021-11-16,Female
customer_3899,2021-07-05,Male
customer_3900,2019-07-14,Male
customer_3901,2021-11-01,Female
customer_3902,2021-03-20,Male
customer_3903,2021-06-18,Female
customer_3904,2021-11-06,Female
customer_3905,2021-11-18,Female
customer_3906,2021-11-06,Female
customer_3907,2020-03-02,Male
customer_3908,2018-07-10,Female
customer_3909,2021-11-30,Female
customer_3910,2021-11-24,Female
customer_3911,2019-04-27,Male
customer_3912,2021-11-28,Male
customer_3913,2021-11-20,Male
customer_3914,2021-11-26,Female
customer_3915,2018-10-21,Female
customer_3916,2021-11-09,Female
customer_3917,2019-06-09,Male
customer_3918,2021-11-08,Female
customer_3919,2021-11-09,Male
customer_3920,2020-01-18,Male
customer_3921,2021-07-14,Male
customer_3922,2019-02-09,Male
customer_3923,2020-06-24,Male
customer_3924,2018-07-26,Female
customer_3925,2021-06-21,Male
customer_3926,2021-11-08,Female
customer_3927,2021-10-04,Female
customer_3928,2021-11-28,Male
customer_3929,2021-06-17,Male
customer_3930,2021-11-29,Male
customer_3931,2020-02-16,Male
customer_3932,2021-02-24,Female
customer_3933,2021-04-26,Female
customer_3934,2019-03-12,Female
customer_3935,2021-11-08,Male
customer_3936,2021-11-18,Female
customer_3937,2021-06-13,Male
customer_3938,2020-01-28,Male
customer_3939,2021-10-06,Female
customer_3940,2021-11-07,Female
customer_3941,2021-11-04,Female
customer_3942,2021-07-28,Male
customer_3943,2018-08-31,Female
customer_3944,2020-10-09,Male
customer_3945,2021-06-17,Male
customer_3946,2021-07-09,Female
customer_3947,2021-11-28,Female
customer_3948,2021-08-05,Female
customer_3949,2021-11-23,Female
customer_3950,2021-11-20,Female
customer_3951,2020-02-10,Male
customer_3952,2021-11-03,Female
customer_3953,2019-10-25,Female
customer_3954,2019-11-11,Female
customer_3955,2021-11-03,Female
customer_3956,2021-10-31,Male
customer_3957,2016-01-04,Male
customer_3958,2021-11-08,Female
customer_3959,2017-07-16,Female
customer_3960,2017-02-14,Female
customer_3961,2021-11-26,Male
customer_3962,2021-11-13,Male
customer_3963,2020-11-15,Male
customer_3964,2021-09-30,Female
customer_3965,2021-11-17,Male
customer_3966,2021-08-27,Male
customer_3967,2021-02-26,Female
customer_3968,2021-11-13,Female
customer_3969,2016-04-15,Female
customer_3970,2021-03-31,Female
customer_3971,2021-10-31,Female
customer_3972,2021-11-16,Male
customer_3973,2021-10-31,Male
customer_3974,2021-11-09,Male
customer_3975,2021-11-15,Female
customer_3976,2021-11-21,Male
customer_3977,2021-10-31,Male
customer_3978,2021-11-25,Female
customer_3979,2017-12-22,Male
customer_3980,2021-11-02,Male
customer_3981,2018-05-17,Male
customer_3982,2021-11-07,Male
customer_3983,2021-11-17,Female
customer_3984,2021-11-22,Male
customer_3985,2018-11-25,Female
customer_3986,2020-07-30,Female
customer_3987,2020-07-18,Female
customer_3988,2021-11-13,Female
customer_3989,2021-11-07,Female
customer_3990,2020-12-09,Male
customer_3991,2019-12-21,Female
customer_3992,2021-11-06,Female
customer_3993,2021-11-14,Female
customer_3994,2021-11-15,Female
customer_3995,2021-09-10,Female
customer_3996,2021-07-29,Female
customer_3997,2021-07-22,Female
customer_3998,2021-11-11,Female
